,tempo,avg_cent,std_cent,avg_rolloff,std_rolloff,avg_zcross,std_zcross,avg_flt,std_flt,avg_bw,avg_ctr,std_ctr,rating,expression
563,58.59375,2020.4788429418295,210.64250082688093,3702.0589019189765,165.5219987240791,0.49776369269722814,0.1437272847395546,0.1048317551612854,0.017255326732993126,1232.0873873130774,16.54264738820677,4.394522986674927,5,(t^(t|((t^(t^3))&0)))-((t*-1)^((t>>2)>>(t&3)))
564,117.1875,947.5576460371457,99.37987812100108,2360.815898187633,307.8896396225924,0.008282041244669509,0.00023137515252991673,0.012614723294973373,0.005662168841809034,1103.9093147216906,20.59149690467819,7.068315738477208,0,(((((t&4)-(t*0))>>3)&(t^6))-(t>>4))+(t+(t&1))
565,117.1875,1785.1732948854662,171.97006443552604,3385.1529184434967,294.29535068175517,0.3413741837686567,0.04441234048319147,0.03038395754992962,0.020003383979201317,1290.3314849230308,23.96883285054793,4.389073982847243,90,((t&8)>>11)^(((t-(t&11))*10)*(t&(t>>10)))
566,117.1875,1467.7220195545412,109.10128178805408,3284.5648987206823,348.0980206178026,0.2513617737206823,0.008237803203873285,0.015353289432823658,0.0030591890681535006,1352.1422493241466,19.31273602913912,4.570174099579552,10,(t>>(t&3))&(((t^5)&(t|5))^(t>>9))
567,117.1875,1988.5413023328038,125.69406562161105,3389.375666311301,120.88091098920576,0.4964477278784648,0.07029964947976884,0.17954672873020172,0.026659542694687843,1165.2011796076836,19.40523985071793,2.6834754919439483,65,(t%(t+5))*((t|6)*(((t>>3)>>6)*9))
568,117.1875,1327.415468997867,444.498902884767,2702.0838885927506,737.7109343958826,0.146000258195629,0.15809094719283304,0.003547117579728365,0.012956121936440468,1169.8086988849695,33.496041077334304,8.041619848445004,25,(((t^13)*((t+10)|12))|((t>>(t%8))>>10))&((t*8)>>11)
569,117.1875,1070.2830175377458,90.72396465210856,2590.17690565032,136.41280739959066,0.027054321028784648,0.0008312425421659258,0.01307548675686121,0.0038216763641685247,1156.3622519024595,21.513349779346342,2.6336292975055575,15,((t>>3)|(t*7))-(((t*5)&8)&(t&5))
570,85.22727272727273,1563.3652833133585,334.78270418732706,3034.2733875266526,617.7818872022976,0.4069829424307036,0.14237971806881378,0.00087304029148072,0.002007882110774517,1247.679123030126,25.079615707283974,13.73664034608632,15,((t>>(t&7))>>4)&(((t&3)&3)*((t>>(t&6))>>5))
571,85.22727272727273,1724.7684153945618,330.44978223772324,3519.622867803838,356.14995624278976,0.35285556036780386,0.17115203207769544,0.0023604289162904024,0.004741458687931299,1368.9490529532432,42.1444952447368,12.805680721379492,50,(t>>6)*((((t|6)%7)-6)&((t%4)|0))
572,58.59375,1986.3064020581169,170.2896112723938,3532.6742404051174,238.37623862373076,0.4988714352345416,0.04492024851749515,0.04156102240085602,0.014781050384044647,1284.272348011176,21.349985983508017,5.505740252408094,15,(((t^4)*1)>>(((t^4)&1)^3))^((t>>4)>>((t&3)>>(t%3)))
573,58.59375,1984.9319732442418,133.73282209155155,3425.914512260128,211.03414344766966,0.4988443663379531,0.04947582991194775,0.05812767520546913,0.020528137683868408,1182.5797761764068,26.24571849366131,5.0125542623076385,90,(t*(t>>10))*((t^((t&8)>>9))|((t&5)>>10))
574,117.1875,1903.060509795245,329.0156905399834,3330.2155517057568,389.89490128850326,0.49334833921908317,0.23818875895590663,0.0008429536828771234,0.0026580614503473043,1167.5323358208443,32.74576679865395,20.678308317948968,35,((t>>(t*((t>>16)>>12)))%12)*(((t|12)>>11)+11)
575,117.1875,668.5046969664621,160.2610565562142,1682.3943896588487,437.68735201008366,0.010749475279850746,0.009744386540862548,0.0038624668959528208,0.002743906108662486,988.6135011823584,16.75251450331971,6.214990866098051,10,((t-9)>>6)>>((t>>9)&(((t*9)^(t*(t>>8)))>>11))
576,58.59375,1632.7837902623419,192.52860045989024,3120.84388326226,214.1413911459775,0.31032824160447764,0.11763042793998323,0.28124889731407166,0.07563020288944244,1178.0370446462011,16.798802771949727,2.6655394741403766,15,(t>>6)*((t+5)&(t>>(t&(((t&11)>>(t+9))&8))))
577,117.1875,1823.2008143026549,182.93922920723062,3530.4420975479743,71.9546909606359,0.24882458522121534,0.03913955224150759,0.023188626393675804,0.014369436539709568,1304.2388751309272,25.137145049985257,6.7187138372854305,5,(((t>>6)*7)>>3)^((((t>>7)^6)*(t&(t&8)))*(t*(t^4)))
578,93.75,1555.6179281077289,312.6282020980227,3065.5900186567164,437.52206811945024,0.277798715684968,0.1499436617286702,0.015925437211990356,0.021831197664141655,1228.7405726055742,35.414412273737504,25.4267144351381,25,(((t^((t*6)|7))*8)%(((t/4)*6)-7))*(t^(t|(t|8)))
579,234.375,1634.1549414598605,124.05487571260379,3098.1892990405117,124.89366595503297,0.24750133262260127,0.06132714153186434,0.027420219033956528,0.008025244809687138,1280.8049327719048,20.813306755718653,4.777134603581849,0,(t^((t>>(t%8))|(t^8)))|((t^8)&((t|11)&(t>>12)))
580,58.59375,1600.313861028277,486.32339790539413,3236.032449360341,869.6565882151225,0.3317959588219616,0.20079061489259734,0.005010337568819523,0.006301929242908955,1300.4175974103287,16.995372696513222,10.743076762587066,35,t>>(((t*((t&(t^9))|12))|(t>>9))&((t&10)|12))
581,58.59375,1672.1263456999607,243.504108771364,3227.7701892324094,142.86409200965014,0.22666452891791045,0.19248225458634885,0.10860537737607956,0.09212110936641693,1245.7743806339167,18.528525958388588,5.187478933974081,20,(t>>5)&((t%10)*(t>>(t%11)))
582,117.1875,1770.7151886576175,107.00625400984902,3328.733009061834,44.704212583438654,0.25422691231343286,0.007474632503010773,0.05257124453783035,0.020870095118880272,1265.5922158551373,23.074788193282593,4.951993624360773,5,((t*(t^-1))-((t|2)>>(t^0)))|(((t&-1)>>0)>>3)
583,187.5,1180.1621682555713,69.36558237152471,2772.6379264392326,140.9612644322801,0.01624966684434968,0.0007458878450986904,0.033615536987781525,0.005570821929723024,1200.0688104225176,16.85745645768912,5.848569782400977,0,(t|5)-((t>>(t%7))&((t-5)&8))
584,117.1875,856.0147351536491,287.4304157756225,1982.0429104477612,730.2338516577328,0.16108075692963753,0.09867553177400146,2.0033277905895375e-05,0.0002311400749022141,1046.8946520033546,28.650411619012697,18.610766295230828,10,(((t>>9)^7)>>(t%9))^(((t|(t&7))>>((t|10)>>7))>>9)
585,58.59375,1178.2740419368754,130.3293905840742,2364.947028251599,156.59222501861746,0.14215231043443496,0.07181326841583667,0.030906952917575836,0.011785777285695076,1029.8545521431388,21.90183116521837,5.045149175921539,20,((t&6)*(t>>6))|(((t>>5)^5)*((t>>4)&7))
586,58.59375,1505.4328570563139,129.0841165608614,3254.6974946695095,101.12296180016804,0.12880838552771856,0.004576218188155145,0.08809492737054825,0.01978781446814537,1310.1521443631332,17.659693143967566,2.8221419794745635,10,(((t&(t+4))&(t>>3))|(t&(t*(t*5))))^(t>>5)
